"PM","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
1.57947789493974,16.4408523457676,13.9747244939025,11.7434659612626,9.98194606707319,8.80759947094693,10.6865540247489,12.3306392593257,12.9178125573888,13.2701165362267,13.3875511958393,12.9178125573888,10.5691193651363,8.10299151327117,7.86812219404592,7.86812219404592,7.16351423637017,5.98916764024391,4.22764774605453,2.58356251147777,2.23125853263989,1.29178125573888,0.469738638450503,0.704607957675754,0.352303978837877,0.587173298063129,0.352303978837877,0.352303978837877,0.352303978837877,0.352303978837877,0.469738638450503,0.352303978837877,0.234869319225251,0.352303978837877,0.352303978837877,0.352303978837877,0.352303978837877,0.234869319225251,0.352303978837877,0.352303978837877,0.234869319225251,0.117434659612626
0.128170750747649,5.63686366140603,9.27733810939743,11.3911619824247,11.9783352804878,14.9142017708035,18.6721108784075,21.6079773687231,24.1915398802009,25.1310171571019,24.1915398802009,22.0777160071736,20.3161961129842,19.4941534956959,19.6115881553085,19.2592841764706,18.202372239957,16.7931563246055,16.6757216649929,17.7326336015065,18.202372239957,16.4408523457676,13.9747244939025,11.7434659612626,9.98194606707319,8.80759947094693,10.6865540247489,12.3306392593257,12.9178125573888,13.2701165362267,13.3875511958393,12.9178125573888,10.5691193651363,8.10299151327117,7.86812219404592,7.86812219404592,7.16351423637017,5.98916764024391,4.22764774605453,2.58356251147777,2.23125853263989,1.29178125573888
3.25779259322697,30.6504461588953,30.7678808185079,30.1807075204448,28.6540569454807,26.4227984128408,23.9566705609756,22.0777160071736,20.7859347514348,20.6685000918221,20.5510654322095,18.6721108784075,16.4408523457676,13.7398551746772,11.1562926631994,9.62964208823531,7.7506875344333,5.40199434218078,4.93225570373028,4.93225570373028,5.04969036334291,5.63686366140603,9.27733810939743,11.3911619824247,11.9783352804878,14.9142017708035,18.6721108784075,21.6079773687231,24.1915398802009,25.1310171571019,24.1915398802009,22.0777160071736,20.3161961129842,19.4941534956959,19.6115881553085,19.2592841764706,18.202372239957,16.7931563246055,16.6757216649929,17.7326336015065,18.202372239957,16.4408523457676
-0.854289108577766,0.352303978837877,1.05691193651363,1.87895455380201,6.92864491714492,12.2132045997131,17.0280256438307,21.3731080494979,26.1879290936155,27.597145008967,28.3017529666428,31.2376194569584,34.525789926112,37.9313950548781,39.4580456298422,39.223176310617,37.5790910760402,36.1698751606887,34.4083552664993,32.9991393511478,31.4724887761837,30.6504461588953,30.7678808185079,30.1807075204448,28.6540569454807,26.4227984128408,23.9566705609756,22.0777160071736,20.7859347514348,20.6685000918221,20.5510654322095,18.6721108784075,16.4408523457676,13.7398551746772,11.1562926631994,9.62964208823531,7.7506875344333,5.40199434218078,4.93225570373028,4.93225570373028,5.04969036334291,5.63686366140603
0.650657341075832,4.1102130864419,3.52303978837877,3.52303978837877,3.6404744479914,3.6404744479914,3.28817046915352,3.40560512876615,3.6404744479914,3.40560512876615,3.52303978837877,3.75790910760402,4.1102130864419,4.22764774605453,3.05330114992827,1.05691193651363,0.469738638450503,0,0,0.234869319225251,0,0.352303978837877,1.05691193651363,1.87895455380201,6.92864491714492,12.2132045997131,17.0280256438307,21.3731080494979,26.1879290936155,27.597145008967,28.3017529666428,31.2376194569584,34.525789926112,37.9313950548781,39.4580456298422,39.223176310617,37.5790910760402,36.1698751606887,34.4083552664993,32.9991393511478,31.4724887761837,30.6504461588953
-0.985890403511649,2.34869319225251,2.93586649031564,2.70099717109039,2.81843183070302,3.28817046915352,3.28817046915352,2.23125853263989,2.46612785186514,1.87895455380201,0.117434659612626,0.117434659612626,0.939477276901006,0,0,0,0,0.939477276901006,4.1102130864419,4.5799517248924,4.69738638450503,4.1102130864419,3.52303978837877,3.52303978837877,3.6404744479914,3.6404744479914,3.28817046915352,3.40560512876615,3.6404744479914,3.40560512876615,3.52303978837877,3.75790910760402,4.1102130864419,4.22764774605453,3.05330114992827,1.05691193651363,0.469738638450503,0,0,0.234869319225251,0,0.352303978837877
-0.184645651104694,1.17434659612626,1.87895455380201,2.23125853263989,1.29178125573888,0.234869319225251,0.82204261728838,0.469738638450503,0.469738638450503,1.05691193651363,1.99638921341464,2.11382387302726,2.34869319225251,2.46612785186514,2.58356251147777,2.46612785186514,0.939477276901006,0,0,1.99638921341464,2.11382387302726,2.34869319225251,2.93586649031564,2.70099717109039,2.81843183070302,3.28817046915352,3.28817046915352,2.23125853263989,2.46612785186514,1.87895455380201,0.117434659612626,0.117434659612626,0.939477276901006,0,0,0,0,0.939477276901006,4.1102130864419,4.5799517248924,4.69738638450503,4.1102130864419
0.0819248828053407,0.469738638450503,0.234869319225251,0.469738638450503,0.234869319225251,0.234869319225251,0.234869319225251,0.117434659612626,0.117434659612626,0,0.469738638450503,0.234869319225251,0.117434659612626,0.117434659612626,0.352303978837877,0.234869319225251,0,0.117434659612626,0.117434659612626,0.352303978837877,0.234869319225251,1.17434659612626,1.87895455380201,2.23125853263989,1.29178125573888,0.234869319225251,0.82204261728838,0.469738638450503,0.469738638450503,1.05691193651363,1.99638921341464,2.11382387302726,2.34869319225251,2.46612785186514,2.58356251147777,2.46612785186514,0.939477276901006,0,0,1.99638921341464,2.11382387302726,2.34869319225251
1.75854809433732,19.6115881553085,17.1454603034434,14.7967671111908,13.0352472170015,13.0352472170015,12.0957699401004,9.27733810939743,7.39838355559542,7.2809488959828,7.2809488959828,5.28455968256816,3.40560512876615,2.93586649031564,1.29178125573888,1.17434659612626,0.352303978837877,0.469738638450503,0.587173298063129,0.352303978837877,0.234869319225251,0.469738638450503,0.234869319225251,0.469738638450503,0.234869319225251,0.234869319225251,0.234869319225251,0.117434659612626,0.117434659612626,0,0.469738638450503,0.234869319225251,0.117434659612626,0.117434659612626,0.352303978837877,0.234869319225251,0,0.117434659612626,0.117434659612626,0.352303978837877,0.234869319225251,1.17434659612626
1.00565365699358,36.404744479914,36.2873098203013,36.0524405010761,35.9350058414635,36.1698751606887,36.404744479914,35.2303978837877,34.0560512876615,32.4119660530847,31.2376194569584,30.2981421800574,30.0632728608322,30.1807075204448,29.3586649031564,27.3622756897418,24.8961478378767,22.7823239648494,21.02080407066,20.1987614533716,20.4336307725969,19.6115881553085,17.1454603034434,14.7967671111908,13.0352472170015,13.0352472170015,12.0957699401004,9.27733810939743,7.39838355559542,7.2809488959828,7.2809488959828,5.28455968256816,3.40560512876615,2.93586649031564,1.29178125573888,1.17434659612626,0.352303978837877,0.469738638450503,0.587173298063129,0.352303978837877,0.234869319225251,0.469738638450503
-0.105427594033909,39.8103496086801,39.5754802894549,39.5754802894549,39.8103496086801,39.6929149490675,39.9277842682927,39.6929149490675,39.4580456298422,38.9883069913917,38.6360030125539,38.1662643741034,37.5790910760402,38.0488297144907,37.6965257356529,37.2267870972024,36.7570484587519,36.6396137991392,36.5221791395266,35.9350058414635,35.9350058414635,36.404744479914,36.2873098203013,36.0524405010761,35.9350058414635,36.1698751606887,36.404744479914,35.2303978837877,34.0560512876615,32.4119660530847,31.2376194569584,30.2981421800574,30.0632728608322,30.1807075204448,29.3586649031564,27.3622756897418,24.8961478378767,22.7823239648494,21.02080407066,20.1987614533716,20.4336307725969,19.6115881553085
